                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    309,                0.38348,                0.25234,                0.79895,                0.89847,                0.88145,                0.90688,                0.73899,                0.72923,                0.46986,                0.96105,             0.00043347,             0.00043347,             0.00043347
                    310,                0.38684,                0.25251,                 0.7999,                0.89718,                0.87572,                0.90693,                0.74005,                0.72784,                0.47757,                 0.9563,             0.00043127,             0.00043127,             0.00043127
                    311,                0.38575,                0.25558,                0.80497,                 0.9015,                0.87122,                0.90174,                0.74072,                0.72498,                0.48056,                0.96121,             0.00042907,             0.00042907,             0.00042907
                    312,                0.39029,                0.25589,                0.80467,                0.90151,                0.87294,                0.90217,                0.73557,                0.72811,                 0.4849,                0.96144,             0.00042687,             0.00042687,             0.00042687
                    313,                0.38813,                0.25489,                 0.8023,                0.90777,                0.87113,                0.90155,                0.73726,                0.72633,                0.48901,                0.95785,             0.00042467,             0.00042467,             0.00042467
                    314,                0.38258,                0.25207,                0.80138,                0.91432,                0.87501,                0.90414,                0.73609,                0.72964,                0.49071,                0.96223,             0.00042247,             0.00042247,             0.00042247
                    315,                0.38374,                0.25351,                0.80147,                0.91426,                0.86886,                0.90138,                 0.7298,                0.72792,                0.48383,                0.95824,             0.00042027,             0.00042027,             0.00042027
                    316,                0.38671,                0.25395,                0.80146,                0.91827,                0.87212,                0.90039,                 0.7294,                0.73337,                 0.4806,                0.96297,             0.00041807,             0.00041807,             0.00041807
                    317,                0.37967,                 0.2531,                0.80055,                 0.9042,                0.87383,                0.90039,                0.73549,                0.73221,                0.48577,                0.96258,             0.00041587,             0.00041587,             0.00041587
                    318,                0.38669,                0.25378,                0.80178,                0.89943,                 0.8742,                0.89878,                0.73315,                0.73327,                0.48879,                0.95988,             0.00041367,             0.00041367,             0.00041367
                    319,                0.37936,                0.24921,                 0.7997,                0.90832,                0.87329,                0.90644,                0.73364,                0.73325,                0.49123,                 0.9592,             0.00041147,             0.00041147,             0.00041147
                    320,                 0.3711,                0.24793,                 0.7997,                0.90047,                0.87196,                 0.9073,                0.73098,                 0.7288,                0.47902,                0.95871,             0.00040927,             0.00040927,             0.00040927
                    321,                 0.3792,                0.24909,                0.80122,                0.90733,                0.87744,                0.90409,                0.73472,                0.73061,                0.46372,                0.95896,             0.00040707,             0.00040707,             0.00040707
                    322,                0.37651,                 0.2473,                0.80104,                0.91746,                0.86659,                 0.9037,                0.73795,                0.72896,                0.47334,                0.95744,             0.00040487,             0.00040487,             0.00040487
                    323,                0.37549,                0.24811,                0.79904,                0.92299,                0.86809,                0.90037,                0.73894,                0.72168,                0.47943,                0.95458,             0.00040267,             0.00040267,             0.00040267
                    324,                0.38664,                0.25249,                0.80086,                0.92725,                0.86036,                0.89656,                0.73212,                0.71854,                0.47941,                0.95204,             0.00040047,             0.00040047,             0.00040047
                    325,                0.37451,                0.24523,                0.79992,                0.91102,                0.87638,                0.89811,                0.73273,                0.72173,                0.47875,                0.95375,             0.00039827,             0.00039827,             0.00039827
                    326,                 0.3765,                0.24885,                0.79725,                0.91826,                0.87869,                0.89923,                0.73585,                0.72096,                0.47537,                0.95714,             0.00039607,             0.00039607,             0.00039607
                    327,                0.37382,                0.24568,                0.80042,                0.91158,                0.87534,                0.90072,                0.73521,                0.72432,                0.47689,                0.96091,             0.00039387,             0.00039387,             0.00039387
                    328,                0.37853,                0.25055,                0.80288,                0.92172,                0.87185,                0.90354,                0.73739,                0.72646,                0.47139,                 0.9624,             0.00039167,             0.00039167,             0.00039167
                    329,                0.37177,                0.24497,                0.80098,                0.91975,                0.87403,                0.90411,                0.73813,                0.72099,                0.47751,                0.95761,             0.00038947,             0.00038947,             0.00038947
                    330,                0.36693,                0.24513,                0.79881,                0.91475,                0.87392,                0.90418,                0.73929,                 0.7222,                0.48015,                0.95651,             0.00038727,             0.00038727,             0.00038727
                    331,                0.37714,                0.24871,                0.80317,                0.90222,                0.88229,                0.91063,                0.74493,                0.71602,                0.46896,                0.95472,             0.00038507,             0.00038507,             0.00038507
                    332,                0.36486,                0.24353,                 0.7994,                0.90947,                0.88137,                0.90902,                0.74228,                0.71798,                0.46694,                0.95757,             0.00038287,             0.00038287,             0.00038287
                    333,                0.37784,                0.24968,                0.79984,                0.91671,                0.87847,                0.90675,                0.73948,                  0.721,                0.47363,                0.95992,             0.00038067,             0.00038067,             0.00038067
                    334,                0.37375,                0.24704,                0.80004,                0.91868,                0.87527,                0.90813,                0.74215,                0.71709,                0.47478,                0.95836,             0.00037847,             0.00037847,             0.00037847
                    335,                 0.3682,                0.24344,                0.79964,                0.90945,                0.88153,                0.90781,                0.73819,                 0.7158,                0.46761,                0.95701,             0.00037627,             0.00037627,             0.00037627
                    336,                0.36848,                 0.2427,                0.79882,                 0.9121,                0.88594,                 0.9085,                 0.7403,                0.71786,                0.46427,                0.95571,             0.00037407,             0.00037407,             0.00037407
                    337,                0.36915,                0.24388,                0.79912,                0.91469,                0.88414,                0.90774,                0.74283,                 0.7202,                0.46196,                0.96222,             0.00037187,             0.00037187,             0.00037187
                    338,                0.36711,                0.24355,                0.79896,                0.93272,                0.88011,                0.90755,                0.74495,                0.72393,                 0.4704,                0.96555,             0.00036967,             0.00036967,             0.00036967
                    339,                0.37197,                0.24689,                0.79833,                0.93104,                 0.8793,                0.90743,                0.74207,                0.72237,                0.47698,                0.95929,             0.00036747,             0.00036747,             0.00036747
                    340,                0.36531,                0.24379,                0.79805,                  0.927,                 0.8729,                0.90595,                0.74112,                0.72061,                 0.4656,                0.96478,             0.00036527,             0.00036527,             0.00036527
                    341,                0.37161,                0.24398,                0.79885,                  0.925,                0.86752,                0.91102,                0.74754,                0.72091,                0.47165,                0.96482,             0.00036307,             0.00036307,             0.00036307
                    342,                 0.3635,                0.24062,                 0.8028,                0.91128,                 0.8786,                0.90472,                0.73705,                0.72133,                0.47751,                0.96212,             0.00036088,             0.00036088,             0.00036088
                    343,                0.37069,                0.24599,                0.80134,                0.91617,                0.87178,                0.90564,                0.74004,                0.71958,                0.46735,                0.96712,             0.00035868,             0.00035868,             0.00035868
                    344,                0.36483,                0.24142,                0.79659,                0.92229,                  0.873,                0.90655,                 0.7382,                0.72408,                0.46017,                0.97472,             0.00035648,             0.00035648,             0.00035648
                    345,                0.37242,                0.24453,                0.79926,                0.91473,                0.87695,                0.90686,                0.74225,                0.71885,                0.45154,                0.96633,             0.00035428,             0.00035428,             0.00035428
                    346,                0.36749,                0.24421,                0.79849,                0.90323,                0.87785,                0.90569,                0.74305,                0.72259,                0.45093,                0.97369,             0.00035208,             0.00035208,             0.00035208
                    347,                0.36586,                 0.2415,                0.79728,                0.90553,                0.87261,                0.90548,                0.74287,                0.72153,                0.45666,                0.97091,             0.00034988,             0.00034988,             0.00034988
                    348,                0.36727,                0.24342,                 0.8016,                0.89192,                0.87952,                 0.9056,                0.73893,                0.72556,                0.45918,                0.97455,             0.00034768,             0.00034768,             0.00034768
                    349,                0.37246,                0.24698,                0.79993,                0.88828,                0.87951,                0.90736,                0.74025,                0.73007,                0.47175,                0.97589,             0.00034548,             0.00034548,             0.00034548
                    350,                0.36378,                0.24067,                 0.7976,                0.92345,                0.86128,                0.90549,                 0.7379,                0.72715,                0.47559,                0.97162,             0.00034328,             0.00034328,             0.00034328
                    351,                 0.3517,                 0.2384,                0.79571,                   0.92,                0.86537,                0.90612,                0.73954,                0.72791,                0.47122,                0.96981,             0.00034108,             0.00034108,             0.00034108
                    352,                0.36648,                  0.242,                0.79848,                0.91799,                0.86898,                0.90772,                0.74375,                0.72578,                0.47626,                0.96815,             0.00033888,             0.00033888,             0.00033888
                    353,                0.36639,                0.24235,                 0.7999,                0.89881,                0.87452,                0.90622,                0.73771,                0.72824,                0.47691,                0.96984,             0.00033668,             0.00033668,             0.00033668
                    354,                0.36288,                0.23961,                 0.7987,                0.90725,                0.87511,                0.90218,                0.74051,                0.72296,                0.47703,                0.96822,             0.00033448,             0.00033448,             0.00033448
                    355,                0.35729,                0.23765,                0.79825,                0.91867,                0.86347,                0.90262,                0.73566,                0.72358,                0.47468,                0.96995,             0.00033228,             0.00033228,             0.00033228
                    356,                 0.3632,                0.23939,                0.79812,                0.91895,                0.87005,                0.90256,                0.73834,                0.72309,                0.47284,                 0.9668,             0.00033008,             0.00033008,             0.00033008
                    357,                0.36226,                0.24016,                0.79709,                0.91111,                0.87253,                0.90212,                0.73301,                0.72088,                0.47374,                0.96614,             0.00032788,             0.00032788,             0.00032788
                    358,                0.35492,                0.23815,                0.79893,                0.90838,                0.87424,                0.90177,                0.73753,                0.72181,                0.47126,                0.97201,             0.00032568,             0.00032568,             0.00032568
                    359,                0.35948,                0.24008,                0.79802,                0.90679,                0.87625,                0.90127,                0.73936,                0.72168,                0.46683,                 0.9728,             0.00032348,             0.00032348,             0.00032348
                    360,                0.35353,                 0.2354,                0.79479,                0.91182,                0.87282,                0.90467,                0.74138,                0.72124,                0.47009,                0.97153,             0.00032128,             0.00032128,             0.00032128
                    361,                0.35657,                0.23585,                0.79798,                0.92179,                0.87407,                0.90391,                0.74495,                0.71652,                0.46856,                0.96955,             0.00031908,             0.00031908,             0.00031908
                    362,                 0.3589,                0.23746,                0.79721,                0.91518,                0.88005,                 0.9066,                0.73927,                0.71965,                0.46923,                0.97589,             0.00031688,             0.00031688,             0.00031688
                    363,                0.34909,                 0.2338,                0.79813,                 0.9211,                0.87329,                 0.9077,                0.74369,                0.71641,                0.47472,                0.96949,             0.00031468,             0.00031468,             0.00031468
                    364,                0.35904,                0.23813,                0.79859,                0.92999,                 0.8615,                0.89992,                0.73797,                0.71797,                0.47664,                0.96378,             0.00031248,             0.00031248,             0.00031248
                    365,                0.35384,                0.23714,                0.79858,                0.91735,                0.87314,                0.90712,                 0.7435,                0.71567,                0.46881,                0.96415,             0.00031028,             0.00031028,             0.00031028
                    366,                0.35307,                 0.2347,                0.79865,                0.92111,                0.87035,                0.91337,                 0.7427,                0.71645,                0.46303,                0.96469,             0.00030808,             0.00030808,             0.00030808
                    367,                0.35484,                0.23547,                0.79608,                0.90453,                 0.8938,                0.91404,                 0.7444,                0.71989,                0.47132,                0.96643,             0.00030588,             0.00030588,             0.00030588
                    368,                0.35303,                0.23411,                0.79544,                0.90563,                 0.8812,                0.91147,                0.74685,                0.71834,                0.47353,                0.96459,             0.00030368,             0.00030368,             0.00030368
                    369,                 0.3484,                0.23326,                 0.7985,                0.90631,                0.87597,                0.91313,                0.74837,                 0.7198,                0.47612,                 0.9681,             0.00030148,             0.00030148,             0.00030148
                    370,                 0.3551,                0.23514,                0.79817,                0.91768,                0.87104,                0.90861,                0.74473,                0.71618,                0.47181,                0.96663,             0.00029928,             0.00029928,             0.00029928
                    371,                0.35349,                0.23592,                0.80006,                0.90818,                0.88144,                0.90594,                0.74043,                0.71016,                0.47174,                0.96337,             0.00029708,             0.00029708,             0.00029708
                    372,                0.36232,                  0.237,                0.79754,                0.91115,                0.87666,                 0.9036,                0.74087,                 0.7136,                0.47006,                0.96229,             0.00029488,             0.00029488,             0.00029488
                    373,                0.35494,                0.23417,                0.79979,                0.90919,                0.87743,                0.90471,                0.74371,                0.71387,                0.46803,                0.96055,             0.00029268,             0.00029268,             0.00029268
                    374,                0.34886,                0.23213,                0.79621,                0.90663,                0.87895,                 0.9079,                0.74089,                0.71109,                0.47832,                0.95982,             0.00029048,             0.00029048,             0.00029048
                    375,                0.35102,                0.23505,                0.79641,                 0.9073,                0.87741,                 0.9085,                0.74405,                0.70782,                0.47233,                 0.9585,             0.00028828,             0.00028828,             0.00028828
                    376,                0.35296,                0.23604,                0.79525,                0.92715,                0.86716,                0.90552,                0.74391,                0.70828,                0.46817,                 0.9591,             0.00028608,             0.00028608,             0.00028608
                    377,                0.34279,                0.22963,                0.79684,                0.91678,                0.87438,                0.90696,                0.74105,                0.70706,                0.47413,                0.95878,             0.00028388,             0.00028388,             0.00028388
                    378,                0.35154,                0.23387,                 0.7975,                0.92162,                0.87436,                0.90785,                0.74068,                0.71122,                0.47692,                0.96148,             0.00028168,             0.00028168,             0.00028168
                    379,                0.34594,                 0.2301,                0.79829,                 0.9273,                0.87265,                0.91001,                0.74223,                0.71565,                0.47868,                0.96604,             0.00027948,             0.00027948,             0.00027948
                    380,                0.35319,                0.23273,                0.79518,                0.92561,                0.86958,                0.90673,                0.73964,                0.71306,                0.47528,                0.96628,             0.00027728,             0.00027728,             0.00027728
                    381,                0.34524,                0.23185,                0.79614,                0.92139,                0.87457,                0.90261,                0.74086,                0.70768,                0.47623,                0.96625,             0.00027508,             0.00027508,             0.00027508
                    382,                0.35376,                0.23703,                0.79606,                0.92308,                0.87589,                0.90867,                0.74271,                0.70605,                0.47244,                0.96517,             0.00027288,             0.00027288,             0.00027288
                    383,                0.33969,                 0.2299,                0.79559,                0.92403,                0.87479,                0.90759,                0.74032,                0.70981,                0.47548,                0.96625,             0.00027068,             0.00027068,             0.00027068
                    384,                 0.3376,                0.22761,                0.79413,                0.90767,                0.88002,                0.90683,                0.74261,                0.71273,                0.47925,                0.96453,             0.00026848,             0.00026848,             0.00026848
                    385,                0.34596,                0.23161,                0.79592,                0.91603,                0.87883,                0.90813,                0.74865,                0.71074,                 0.4726,                  0.964,             0.00026628,             0.00026628,             0.00026628
                    386,                0.34191,                0.22966,                0.79808,                 0.9222,                  0.864,                0.90894,                0.74612,                0.70934,                0.47242,                0.96422,             0.00026408,             0.00026408,             0.00026408
                    387,                0.33158,                0.22337,                0.79458,                0.92297,                 0.8658,                0.91225,                0.74321,                0.71407,                 0.4722,                0.96972,             0.00026188,             0.00026188,             0.00026188
                    388,                0.34767,                 0.2314,                0.79524,                0.91048,                0.87647,                0.91482,                0.74207,                0.71825,                 0.4717,                 0.9703,             0.00025969,             0.00025969,             0.00025969
                    389,                0.34082,                0.22869,                0.79485,                0.90308,                0.87875,                0.91285,                0.74644,                0.71535,                0.46834,                0.96623,             0.00025749,             0.00025749,             0.00025749
                    390,                 0.3482,                0.23168,                0.79883,                0.91498,                0.87032,                0.91872,                 0.7531,                0.71358,                0.47041,                0.96837,             0.00025529,             0.00025529,             0.00025529
                    391,                0.34953,                 0.2314,                0.79587,                0.90051,                0.87843,                0.91758,                0.74872,                0.71326,                0.47076,                0.97043,             0.00025309,             0.00025309,             0.00025309
                    392,                0.34132,                0.22846,                0.79477,                0.90435,                0.87842,                0.91177,                0.74452,                0.71328,                0.46969,                0.96805,             0.00025089,             0.00025089,             0.00025089
                    393,                0.33703,                0.22728,                0.79641,                0.90655,                0.87447,                0.90974,                0.74491,                0.71333,                0.47196,                0.96679,             0.00024869,             0.00024869,             0.00024869
                    394,                0.33817,                0.22921,                0.79374,                0.91649,                0.86431,                0.90837,                0.74418,                0.70923,                0.46923,                0.96659,             0.00024649,             0.00024649,             0.00024649
                    395,                0.34038,                0.22914,                0.79548,                 0.9074,                0.87655,                0.91643,                0.74838,                0.70749,                0.46812,                0.96974,             0.00024429,             0.00024429,             0.00024429
                    396,                0.34231,                0.22851,                0.79487,                0.90198,                 0.8793,                0.91395,                 0.7457,                0.70742,                0.46766,                0.97077,             0.00024209,             0.00024209,             0.00024209
                    397,                0.34273,                0.22983,                0.79683,                0.90754,                0.87501,                0.91297,                0.75028,                0.70789,                0.46854,                0.97155,             0.00023989,             0.00023989,             0.00023989
                    398,                0.34278,                0.22909,                0.79492,                0.91764,                0.87268,                0.90932,                0.75146,                0.70364,                0.46844,                0.96478,             0.00023769,             0.00023769,             0.00023769
                    399,                 0.3354,                0.22512,                0.79437,                0.91561,                 0.8731,                0.91148,                0.75058,                0.70112,                0.47036,                 0.9609,             0.00023549,             0.00023549,             0.00023549
                    400,                0.34082,                0.22841,                0.79535,                0.92573,                0.86058,                0.90991,                0.74877,                0.69874,                0.47404,                0.96033,             0.00023329,             0.00023329,             0.00023329
                    401,                  0.339,                0.22708,                0.79606,                0.92323,                0.85748,                0.90924,                0.75018,                0.69998,                0.47607,                0.96079,             0.00023109,             0.00023109,             0.00023109
                    402,                0.33414,                0.22508,                0.79308,                0.91969,                0.86224,                0.90753,                0.74631,                0.70352,                0.47153,                0.96451,             0.00022889,             0.00022889,             0.00022889
                    403,                0.33568,                0.22519,                0.79288,                 0.9005,                0.87834,                0.90396,                0.74326,                0.70264,                0.47202,                0.96721,             0.00022669,             0.00022669,             0.00022669
                    404,                0.32824,                0.22156,                 0.7948,                0.90645,                0.87525,                0.90408,                0.74326,                0.70412,                0.47055,                0.96774,             0.00022449,             0.00022449,             0.00022449
                    405,                0.33436,                0.22398,                 0.7956,                0.90103,                0.87785,                0.90531,                0.74212,                0.70782,                0.47197,                0.96929,             0.00022229,             0.00022229,             0.00022229
                    406,                0.33384,                0.22437,                0.79261,                0.90736,                0.87664,                0.90821,                0.74518,                 0.7078,                0.47097,                0.96751,             0.00022009,             0.00022009,             0.00022009
                    407,                0.33549,                0.22413,                0.79102,                0.91193,                 0.8771,                0.91019,                0.74678,                0.70806,                0.47077,                0.96478,             0.00021789,             0.00021789,             0.00021789
                    408,                0.34216,                0.22988,                0.79633,                0.92012,                0.87535,                0.91145,                0.74851,                0.70953,                0.47463,                0.96463,             0.00021569,             0.00021569,             0.00021569
                    409,                0.33175,                0.22479,                0.79239,                0.91951,                0.87841,                0.91209,                0.75137,                0.70664,                0.47472,                0.96121,             0.00021349,             0.00021349,             0.00021349
                    410,                0.32832,                 0.2229,                0.79609,                0.91898,                0.87852,                0.90804,                0.75101,                0.70674,                0.47466,                0.95917,             0.00021129,             0.00021129,             0.00021129
                    411,                0.33546,                0.22456,                0.79442,                0.91805,                0.87722,                0.90795,                0.74871,                0.70985,                 0.4769,                0.96397,             0.00020909,             0.00020909,             0.00020909
                    412,                0.33378,                 0.2235,                0.79477,                0.91126,                0.87779,                0.90852,                0.74831,                0.70997,                0.47333,                0.96488,             0.00020689,             0.00020689,             0.00020689
                    413,                0.32804,                0.22084,                0.79125,                0.92192,                0.86951,                0.90834,                 0.7513,                0.70884,                0.47346,                0.96458,             0.00020469,             0.00020469,             0.00020469
                    414,                0.32731,                0.22125,                0.79311,                0.92149,                0.87236,                0.90962,                0.75147,                0.71027,                0.47421,                0.96439,             0.00020249,             0.00020249,             0.00020249
                    415,                0.32873,                0.22029,                 0.7926,                0.90968,                0.87468,                0.90721,                0.74856,                0.71074,                0.46755,                0.96366,             0.00020029,             0.00020029,             0.00020029
                    416,                 0.3291,                0.22145,                0.79274,                 0.9131,                0.87674,                0.90642,                0.74522,                0.70672,                0.46702,                0.95883,             0.00019809,             0.00019809,             0.00019809
                    417,                0.33216,                0.22284,                0.79413,                0.91314,                 0.8792,                0.90561,                0.74424,                0.70408,                0.46248,                0.95841,             0.00019589,             0.00019589,             0.00019589
                    418,                0.32594,                 0.2181,                0.79302,                 0.9117,                0.87753,                0.90409,                0.74409,                0.70447,                0.46356,                 0.9577,             0.00019369,             0.00019369,             0.00019369
                    419,                0.32619,                 0.2198,                0.79334,                0.91036,                0.87657,                0.90426,                 0.7469,                0.70473,                0.46375,                0.95897,             0.00019149,             0.00019149,             0.00019149
                    420,                0.33109,                0.22223,                0.79537,                0.91202,                 0.8747,                0.90524,                0.74566,                0.70828,                0.46329,                0.96672,             0.00018929,             0.00018929,             0.00018929
                    421,                0.33147,                0.22071,                0.79184,                0.91541,                0.87451,                0.90752,                0.74948,                0.70386,                0.46796,                0.95931,             0.00018709,             0.00018709,             0.00018709
                    422,                0.32607,                0.22057,                0.79047,                0.91296,                0.87001,                0.90836,                0.75082,                0.70292,                0.47026,                0.95882,             0.00018489,             0.00018489,             0.00018489
                    423,                0.32131,                0.21783,                0.79528,                0.91376,                0.87533,                 0.9063,                0.74826,                0.70306,                0.47602,                0.95982,             0.00018269,             0.00018269,             0.00018269
                    424,                0.32927,                0.22246,                0.79127,                  0.907,                0.87703,                0.90707,                0.75041,                0.70472,                0.47584,                0.96356,             0.00018049,             0.00018049,             0.00018049
                    425,                0.32095,                0.21582,                0.79275,                0.90155,                0.87815,                0.90697,                0.75134,                0.70456,                0.47794,                0.96643,             0.00017829,             0.00017829,             0.00017829
                    426,                0.32814,                0.22174,                0.79358,                0.90492,                0.87181,                0.90655,                0.74904,                0.70313,                0.47725,                0.96644,             0.00017609,             0.00017609,             0.00017609
                    427,                0.32323,                0.21807,                0.79153,                0.91041,                0.86957,                 0.9045,                0.74977,                0.70234,                0.47124,                 0.9653,             0.00017389,             0.00017389,             0.00017389
                    428,                0.32172,                0.21815,                0.79295,                0.91447,                0.86795,                0.90511,                0.74952,                0.70184,                 0.4726,                0.96365,             0.00017169,             0.00017169,             0.00017169
                    429,                0.32933,                0.22122,                0.79533,                 0.8989,                0.87396,                0.90253,                0.74769,                0.70176,                 0.4754,                0.96278,             0.00016949,             0.00016949,             0.00016949
                    430,                0.32205,                0.21953,                0.79276,                0.89562,                0.88089,                0.90343,                0.74865,                0.70015,                0.47795,                0.96275,             0.00016729,             0.00016729,             0.00016729
                    431,                0.32623,                0.21907,                0.79413,                0.89601,                0.88084,                0.90569,                0.75021,                0.70176,                0.48281,                0.96541,             0.00016509,             0.00016509,             0.00016509
                    432,                0.32176,                0.21793,                0.78972,                0.89946,                0.87868,                0.90261,                0.74778,                 0.7028,                0.48224,                0.96773,             0.00016289,             0.00016289,             0.00016289
                    433,                0.32524,                0.21708,                0.79364,                0.90079,                0.87875,                0.90602,                0.75244,                0.70363,                 0.4773,                0.97142,              0.0001607,              0.0001607,              0.0001607
                    434,                0.32277,                0.21883,                0.79284,                0.90299,                0.87695,                  0.908,                0.75296,                0.70141,                0.47559,                0.96946,              0.0001585,              0.0001585,              0.0001585
                    435,                0.32323,                0.21871,                 0.7941,                0.90994,                0.87682,                0.90956,                0.75275,                0.70191,                0.47357,                0.96975,              0.0001563,              0.0001563,              0.0001563
                    436,                0.31985,                 0.2149,                0.79089,                0.91383,                0.87496,                0.91103,                 0.7533,                0.70275,                0.47476,                0.96974,              0.0001541,              0.0001541,              0.0001541
                    437,                0.32023,                0.21584,                0.79174,                0.92195,                0.87106,                0.91518,                0.75494,                0.70111,                0.47352,                0.96767,              0.0001519,              0.0001519,              0.0001519
                    438,                0.32369,                0.21813,                0.79382,                0.92405,                0.86864,                0.91315,                  0.754,                0.70003,                0.47097,                0.96789,              0.0001497,              0.0001497,              0.0001497
                    439,                0.32241,                  0.218,                0.79605,                0.91421,                0.87168,                0.91409,                0.75519,                0.70034,                0.47371,                 0.9692,              0.0001475,              0.0001475,              0.0001475
                    440,                0.31728,                0.21572,                0.79185,                 0.9079,                0.87537,                0.91454,                0.75488,                0.70021,                0.46839,                0.96927,              0.0001453,              0.0001453,              0.0001453
                    441,                0.31584,                0.21253,                0.78856,                0.91304,                0.86537,                0.91362,                0.75428,                 0.6981,                0.46508,                0.96778,              0.0001431,              0.0001431,              0.0001431
                    442,                0.31805,                0.21367,                0.79431,                0.90887,                0.86903,                0.91103,                0.75151,                0.69826,                0.46178,                0.96699,              0.0001409,              0.0001409,              0.0001409
                    443,                0.31507,                0.21243,                0.79149,                0.90749,                0.87239,                 0.9135,                0.75333,                0.69857,                0.45928,                 0.9664,              0.0001387,              0.0001387,              0.0001387
                    444,                0.31874,                0.21342,                0.79339,                0.91375,                0.87031,                0.91114,                 0.7512,                0.69839,                0.46284,                0.96679,              0.0001365,              0.0001365,              0.0001365
                    445,                0.31165,                0.21201,                0.79175,                0.91465,                0.87454,                 0.9115,                0.75306,                0.69855,                 0.4608,                0.96698,              0.0001343,              0.0001343,              0.0001343
                    446,                0.31574,                0.21512,                0.79304,                0.91195,                0.87722,                0.91281,                0.75204,                0.69769,                0.46426,                0.96611,              0.0001321,              0.0001321,              0.0001321
                    447,                0.31304,                0.21336,                0.79352,                0.91439,                0.87585,                0.91031,                0.75144,                0.69845,                0.46445,                0.96594,              0.0001299,              0.0001299,              0.0001299
                    448,                0.31766,                0.21526,                0.79278,                0.91104,                0.87542,                0.91111,                0.75324,                0.69883,                0.46635,                0.96562,              0.0001277,              0.0001277,              0.0001277
                    449,                0.31365,                0.21212,                0.79137,                 0.9032,                0.87888,                0.91202,                0.75494,                0.69887,                0.46858,                0.96429,              0.0001255,              0.0001255,              0.0001255
                    450,                0.31246,                 0.2135,                0.79113,                0.89948,                0.87924,                0.91215,                 0.7565,                0.69861,                0.46884,                0.96449,              0.0001233,              0.0001233,              0.0001233
                    451,                0.31415,                0.21282,                0.79104,                 0.8997,                0.87665,                0.91067,                0.75265,                0.69845,                0.47027,                0.96316,              0.0001211,              0.0001211,              0.0001211
                    452,                0.31472,                0.21152,                0.79164,                0.90006,                0.87626,                0.90858,                0.75223,                0.69828,                0.46947,                 0.9632,              0.0001189,              0.0001189,              0.0001189
                    453,                0.31244,                0.21339,                0.79138,                0.90339,                0.87407,                0.90798,                0.74986,                0.69846,                 0.4715,                0.96407,              0.0001167,              0.0001167,              0.0001167
                    454,                0.30908,                0.21009,                0.79258,                0.90159,                0.87501,                0.90928,                0.75127,                0.69945,                0.47257,                0.96471,              0.0001145,              0.0001145,              0.0001145
                    455,                0.31718,                0.21429,                0.79272,                0.90075,                0.87503,                0.90723,                0.74918,                0.70063,                0.47281,                0.96408,              0.0001123,              0.0001123,              0.0001123
                    456,                0.30589,                0.20879,                0.79347,                 0.9025,                0.87429,                0.90657,                0.74706,                0.70116,                0.47217,                 0.9643,              0.0001101,              0.0001101,              0.0001101
                    457,                0.31162,                0.21095,                0.79036,                0.90409,                0.87637,                 0.9057,                0.74878,                0.70069,                0.47238,                0.96483,              0.0001079,              0.0001079,              0.0001079
                    458,                0.31776,                0.21391,                0.79013,                0.89853,                0.88068,                0.90905,                0.74909,                0.70125,                0.46802,                0.96473,              0.0001057,              0.0001057,              0.0001057
                    459,                0.31842,                0.21473,                0.78913,                0.90313,                0.87949,                0.90879,                0.74999,                0.69847,                0.46744,                 0.9632,              0.0001035,              0.0001035,              0.0001035
                    460,                0.31408,                0.21191,                0.79172,                0.90393,                0.88123,                0.90986,                0.75114,                0.69625,                 0.4675,                0.96181,              0.0001013,              0.0001013,              0.0001013
                    461,                0.30838,                0.20849,                0.79114,                0.90608,                0.88101,                0.91069,                0.75412,                0.69668,                0.46573,                0.96138,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    462,                0.31127,                0.21138,                0.79112,                0.90734,                 0.8806,                0.91143,                 0.7558,                 0.6979,                0.46658,                0.96114,             9.6901e-05,             9.6901e-05,             9.6901e-05
                    463,                  0.321,                0.21554,                0.79069,                0.90692,                0.88077,                0.91199,                0.75642,                0.69838,                0.46986,                0.96177,             9.4702e-05,             9.4702e-05,             9.4702e-05
                    464,                0.30737,                0.20903,                0.78872,                 0.9083,                0.88191,                0.91195,                0.75395,                0.69866,                0.46972,                0.96078,             9.2502e-05,             9.2502e-05,             9.2502e-05
                    465,                0.30239,                 0.2077,                0.79028,                 0.9084,                 0.8815,                0.91226,                0.75443,                0.69763,                0.46695,                0.96189,             9.0302e-05,             9.0302e-05,             9.0302e-05
                    466,                0.30142,                0.20487,                0.78942,                0.91124,                 0.8816,                0.91251,                0.75527,                0.69663,                0.46559,                0.96262,             8.8102e-05,             8.8102e-05,             8.8102e-05
                    467,                0.30896,                0.21053,                0.78998,                0.90906,                0.87903,                0.91184,                0.75462,                0.69691,                0.46491,                0.96217,             8.5903e-05,             8.5903e-05,             8.5903e-05
                    468,                0.30776,                0.20814,                0.79166,                0.90638,                0.87966,                0.91289,                0.75773,                0.69498,                0.46339,                0.96237,             8.3703e-05,             8.3703e-05,             8.3703e-05
