                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    311,                0.53095,                0.33809,                0.82673,                0.87137,                0.84478,                0.87535,                0.67729,                0.82608,                0.53086,                0.95199,             0.00042907,             0.00042907,             0.00042907
                    312,                0.54091,                 0.3421,                0.82877,                0.87666,                0.85374,                0.88167,                0.67726,                0.82669,                0.53015,                0.94768,             0.00042687,             0.00042687,             0.00042687
                    313,                0.53319,                0.33953,                0.82305,                 0.8844,                0.83302,                0.88473,                0.67751,                0.82442,                0.52313,                0.94348,             0.00042467,             0.00042467,             0.00042467
                    314,                0.52789,                0.33405,                0.82343,                0.88119,                0.85263,                0.89273,                0.68509,                0.81728,                0.50665,                 0.9424,             0.00042247,             0.00042247,             0.00042247
                    315,                0.53432,                0.34004,                0.82411,                0.88362,                0.85012,                0.88309,                0.67309,                0.82165,                0.51615,                0.94403,             0.00042027,             0.00042027,             0.00042027
                    316,                0.53305,                0.33615,                0.82404,                0.90321,                 0.8229,                0.87374,                0.66771,                  0.833,                0.51728,                0.95505,             0.00041807,             0.00041807,             0.00041807
                    317,                0.52626,                 0.3341,                0.82171,                0.88558,                 0.8293,                0.87383,                0.66654,                0.83665,                0.53499,                0.96153,             0.00041587,             0.00041587,             0.00041587
                    318,                0.53659,                0.34012,                0.82266,                0.88489,                0.83696,                0.87646,                0.67161,                0.82818,                0.53021,                0.95258,             0.00041367,             0.00041367,             0.00041367
                    319,                0.52935,                 0.3338,                0.82231,                0.89375,                0.84292,                 0.8875,                0.67736,                0.83157,                0.52726,                0.95841,             0.00041147,             0.00041147,             0.00041147
                    320,                0.52347,                0.33175,                0.82145,                0.89345,                0.83851,                0.88371,                0.67634,                0.82733,                0.52452,                0.95545,             0.00040927,             0.00040927,             0.00040927
                    321,                0.52843,                0.33212,                0.82285,                0.87438,                0.85342,                0.87751,                0.67687,                0.82804,                0.52054,                0.96167,             0.00040707,             0.00040707,             0.00040707
                    322,                0.52378,                 0.3287,                0.82363,                 0.8674,                0.85753,                0.87688,                 0.6765,                0.82661,                0.52538,                0.95821,             0.00040487,             0.00040487,             0.00040487
                    323,                0.51961,                0.33146,                0.82151,                 0.8927,                0.85227,                0.87949,                0.68125,                0.82458,                0.51452,                0.95654,             0.00040267,             0.00040267,             0.00040267
                    324,                0.54086,                0.33792,                0.82351,                0.88424,                0.85166,                0.87951,                0.68334,                0.81954,                0.51463,                0.95696,             0.00040047,             0.00040047,             0.00040047
                    325,                0.52779,                 0.3299,                0.82246,                0.89117,                0.83505,                0.87622,                0.67778,                0.82107,                 0.5278,                0.95598,             0.00039827,             0.00039827,             0.00039827
                    326,                0.52831,                0.33432,                0.81991,                0.87564,                0.85478,                0.88398,                0.68052,                 0.8141,                0.51072,                 0.9479,             0.00039607,             0.00039607,             0.00039607
                    327,                0.52693,                0.33234,                0.82239,                0.86895,                0.85589,                0.88697,                0.68774,                0.80992,                 0.5123,                 0.9474,             0.00039387,             0.00039387,             0.00039387
                    328,                0.52556,                0.33472,                0.82593,                0.86717,                0.86743,                0.88205,                0.68931,                0.81138,                0.51408,                0.95661,             0.00039167,             0.00039167,             0.00039167
                    329,                0.51594,                0.33059,                0.82169,                0.87153,                0.87274,                0.87913,                0.68357,                0.81599,                0.51745,                0.95089,             0.00038947,             0.00038947,             0.00038947
                    330,                 0.5146,                0.32932,                0.82145,                0.87143,                 0.8715,                0.88472,                0.68625,                0.81705,                0.52286,                0.95248,             0.00038727,             0.00038727,             0.00038727
                    331,                0.52483,                0.33298,                0.82556,                0.87089,                0.85567,                0.88183,                0.68901,                 0.8185,                0.52658,                0.96355,             0.00038507,             0.00038507,             0.00038507
                    332,                0.51086,                0.32618,                0.82104,                0.88931,                0.86854,                0.88407,                0.69101,                0.81155,                0.52685,                0.95188,             0.00038287,             0.00038287,             0.00038287
                    333,                0.52987,                0.33462,                0.82187,                0.87597,                  0.859,                0.88231,                0.68523,                0.81865,                0.52813,                0.95522,             0.00038067,             0.00038067,             0.00038067
                    334,                0.52265,                0.33155,                0.82243,                0.90074,                0.83703,                0.87812,                0.68446,                0.81155,                0.51815,                0.94709,             0.00037847,             0.00037847,             0.00037847
                    335,                 0.5133,                0.32515,                0.81943,                0.90876,                0.84069,                0.88207,                0.68849,                0.80834,                0.51747,                0.94774,             0.00037627,             0.00037627,             0.00037627
                    336,                0.51218,                 0.3269,                0.81902,                0.88435,                0.85753,                0.88552,                0.69094,                0.82111,                0.51394,                0.95275,             0.00037407,             0.00037407,             0.00037407
                    337,                0.51875,                0.33128,                   0.82,                0.89573,                0.84356,                 0.8737,                0.68348,                0.81663,                0.51579,                0.95017,             0.00037187,             0.00037187,             0.00037187
                    338,                0.52185,                 0.3297,                0.82322,                0.90009,                 0.8412,                0.87569,                0.67479,                0.82065,                0.52787,                0.95367,             0.00036967,             0.00036967,             0.00036967
                    339,                0.52299,                0.33106,                0.82125,                0.89671,                0.85894,                0.87893,                0.68174,                0.81357,                0.51823,                0.95184,             0.00036747,             0.00036747,             0.00036747
                    340,                0.51492,                0.32792,                0.81898,                  0.892,                0.85372,                 0.8727,                0.67484,                0.81552,                0.52003,                0.95133,             0.00036527,             0.00036527,             0.00036527
                    341,                0.52078,                0.32703,                0.82107,                0.88718,                0.86568,                0.87877,                0.67675,                0.81358,                0.51382,                0.94906,             0.00036307,             0.00036307,             0.00036307
                    342,                0.50962,                0.32458,                0.82345,                0.89366,                0.84351,                0.87491,                0.67425,                0.82194,                0.51982,                 0.9497,             0.00036088,             0.00036088,             0.00036088
                    343,                0.52253,                0.33211,                0.82317,                0.89202,                0.83996,                0.87138,                0.67165,                0.81684,                0.52685,                0.95041,             0.00035868,             0.00035868,             0.00035868
                    344,                0.51026,                0.32458,                0.81757,                0.88541,                0.84077,                0.87346,                0.67166,                0.81412,                0.52381,                0.95262,             0.00035648,             0.00035648,             0.00035648
                    345,                0.51865,                0.32616,                0.81986,                0.87656,                0.83785,                0.87624,                 0.6758,                0.81585,                0.52023,                0.95545,             0.00035428,             0.00035428,             0.00035428
                    346,                0.51525,                 0.3274,                0.81991,                0.90378,                0.83559,                0.88488,                0.68029,                 0.8183,                0.51138,                0.95653,             0.00035208,             0.00035208,             0.00035208
                    347,                0.51361,                0.32462,                0.81836,                 0.8574,                0.87057,                0.87878,                0.68661,                0.81987,                0.51491,                 0.9589,             0.00034988,             0.00034988,             0.00034988
                    348,                0.51619,                0.32721,                  0.824,                0.86289,                0.85663,                0.87212,                 0.6693,                 0.8159,                0.51484,                0.95483,             0.00034768,             0.00034768,             0.00034768
                    349,                0.52276,                0.33169,                0.82193,                0.89279,                0.84057,                0.87181,                  0.672,                0.82264,                0.51971,                0.95731,             0.00034548,             0.00034548,             0.00034548
                    350,                 0.5119,                0.32596,                0.81978,                0.87495,                0.84512,                0.86789,                0.66767,                0.82568,                 0.5302,                0.96427,             0.00034328,             0.00034328,             0.00034328
                    351,                0.49831,                0.31766,                0.81874,                0.88873,                0.83975,                0.87309,                0.67279,                0.82922,                0.52727,                0.96503,             0.00034108,             0.00034108,             0.00034108
                    352,                0.51818,                0.32942,                 0.8203,                0.88812,                0.84872,                0.87431,                0.67129,                0.83249,                0.53234,                0.96321,             0.00033888,             0.00033888,             0.00033888
                    353,                0.51918,                0.32811,                0.82175,                0.88379,                0.85795,                0.87529,                0.67629,                0.82551,                0.53049,                0.95472,             0.00033668,             0.00033668,             0.00033668
                    354,                0.51079,                 0.3246,                0.82089,                0.88513,                0.85957,                0.87295,                0.67668,                0.82158,                0.52411,                0.95378,             0.00033448,             0.00033448,             0.00033448
                    355,                0.50606,                 0.3212,                 0.8201,                0.88677,                0.85989,                0.87765,                0.67851,                0.82262,                0.52014,                0.95738,             0.00033228,             0.00033228,             0.00033228
                    356,                0.51063,                0.32362,                0.81903,                  0.886,                0.86307,                0.87935,                0.68101,                 0.8301,                0.51955,                0.96461,             0.00033008,             0.00033008,             0.00033008
                    357,                0.51186,                0.32447,                0.81843,                0.88518,                0.86259,                0.87879,                0.68286,                0.82554,                0.51527,                0.96609,             0.00032788,             0.00032788,             0.00032788
                    358,                0.50584,                0.32421,                0.81966,                0.88242,                0.86691,                0.88239,                0.68222,                0.82142,                0.51578,                0.96311,             0.00032568,             0.00032568,             0.00032568
                    359,                0.51031,                0.32608,                0.82081,                0.88083,                0.85573,                0.88306,                0.67608,                 0.8177,                  0.513,                0.96007,             0.00032348,             0.00032348,             0.00032348
                    360,                0.50411,                0.32069,                0.81743,                0.88424,                0.85454,                0.88166,                0.67551,                0.82001,                 0.5111,                0.95652,             0.00032128,             0.00032128,             0.00032128
                    361,                0.50223,                0.31764,                0.81892,                 0.8875,                0.85588,                 0.8821,                0.67858,                0.81769,                0.51016,                0.95966,             0.00031908,             0.00031908,             0.00031908
                    362,                0.51388,                0.32438,                0.82028,                0.88424,                0.86106,                0.87898,                0.67447,                0.82178,                0.51389,                0.96173,             0.00031688,             0.00031688,             0.00031688
                    363,                  0.496,                0.31723,                0.82017,                0.87975,                0.87025,                0.87965,                0.67195,                0.82066,                0.51425,                0.95652,             0.00031468,             0.00031468,             0.00031468
                    364,                0.51065,                0.32261,                0.82195,                0.88218,                0.87038,                0.87819,                0.67495,                0.81827,                0.50902,                0.95702,             0.00031248,             0.00031248,             0.00031248
                    365,                0.50669,                0.32117,                0.82129,                0.88349,                0.86373,                0.88021,                0.68043,                0.81721,                0.50707,                0.95882,             0.00031028,             0.00031028,             0.00031028
                    366,                 0.5034,                0.31903,                0.82028,                0.87771,                0.86608,                0.88144,                0.67844,                0.81171,                0.51147,                0.95681,             0.00030808,             0.00030808,             0.00030808
                    367,                 0.5058,                0.32156,                0.81836,                0.88773,                0.86252,                0.88316,                0.68048,                0.81288,                0.50716,                0.96522,             0.00030588,             0.00030588,             0.00030588
                    368,                0.49967,                0.31898,                 0.8164,                0.86328,                0.86672,                0.87629,                0.67774,                0.81204,                0.51751,                0.96492,             0.00030368,             0.00030368,             0.00030368
                    369,                0.49988,                0.31686,                0.82023,                0.88957,                0.88043,                0.87941,                0.68592,                 0.8134,                0.51799,                0.96464,             0.00030148,             0.00030148,             0.00030148
                    370,                0.50003,                0.31964,                0.81735,                0.88954,                0.87574,                0.87923,                0.68469,                0.80652,                 0.5162,                0.95633,             0.00029928,             0.00029928,             0.00029928
                    371,                0.49846,                0.31828,                0.82117,                0.88201,                0.87568,                0.88362,                 0.6903,                0.81095,                0.50985,                0.96396,             0.00029708,             0.00029708,             0.00029708
                    372,                0.51528,                0.32499,                 0.8201,                0.89511,                0.86544,                0.88322,                0.68863,                0.81174,                0.50902,                0.96119,             0.00029488,             0.00029488,             0.00029488
                    373,                0.50219,                0.31762,                0.82072,                0.89564,                0.86021,                0.88476,                 0.6891,                 0.8103,                0.50366,                0.95868,             0.00029268,             0.00029268,             0.00029268
                    374,                0.49638,                0.31727,                0.81668,                 0.8998,                0.86264,                0.88575,                0.68597,                0.81329,                0.50629,                0.96108,             0.00029048,             0.00029048,             0.00029048
                    375,                0.50034,                0.31804,                0.81764,                0.90143,                 0.8602,                0.88803,                0.68811,                0.80763,                0.50802,                0.95415,             0.00028828,             0.00028828,             0.00028828
                    376,                0.50505,                 0.3194,                0.81628,                 0.8775,                0.87459,                0.88385,                0.68698,                0.81757,                0.51269,                0.96273,             0.00028608,             0.00028608,             0.00028608
                    377,                0.48224,                0.30947,                0.81599,                0.88311,                0.87709,                0.88356,                 0.6867,                0.81468,                0.51241,                0.96081,             0.00028388,             0.00028388,             0.00028388
                    378,                0.50216,                0.31647,                0.81819,                0.88962,                0.86938,                 0.8842,                 0.6866,                0.81492,                0.51584,                0.96197,             0.00028168,             0.00028168,             0.00028168
                    379,                0.49298,                 0.3144,                0.82045,                0.89311,                0.86636,                0.88619,                0.68978,                0.81389,                0.51042,                0.96365,             0.00027948,             0.00027948,             0.00027948
                    380,                0.50097,                0.31871,                0.81615,                0.89504,                0.86201,                0.88374,                0.68446,                0.81375,                0.51899,                0.96432,             0.00027728,             0.00027728,             0.00027728
                    381,                0.49213,                0.31594,                 0.8165,                0.89839,                0.85604,                0.88613,                0.68599,                 0.8088,                0.51898,                0.95367,             0.00027508,             0.00027508,             0.00027508
                    382,                0.50473,                0.32188,                 0.8183,                0.89364,                0.86243,                0.88372,                0.68669,                0.80743,                0.51135,                0.95315,             0.00027288,             0.00027288,             0.00027288
                    383,                0.48393,                0.31044,                0.81576,                0.88814,                0.86586,                0.88186,                 0.6815,                0.80884,                0.51684,                0.95395,             0.00027068,             0.00027068,             0.00027068
                    384,                 0.4832,                0.30989,                0.81454,                0.88159,                0.86962,                 0.8844,                  0.691,                 0.8088,                 0.5148,                0.95361,             0.00026848,             0.00026848,             0.00026848
                    385,                0.49363,                 0.3148,                0.81743,                0.90196,                0.85662,                0.88459,                0.68489,                0.81317,                0.51247,                0.96029,             0.00026628,             0.00026628,             0.00026628
                    386,                0.48871,                 0.3123,                0.81745,                0.90277,                 0.8564,                 0.8868,                0.68406,                0.80926,                0.51187,                0.95344,             0.00026408,             0.00026408,             0.00026408
