                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.70864,                0.43276,                0.85584,                0.91611,                0.82395,                0.86547,                0.60268,                0.84517,                 0.5243,                0.92894,              0.0080571,              0.0080571,              0.0080571
                    159,                0.71299,                 0.4391,                0.85606,                0.90372,                 0.8172,                0.87839,                0.61371,                0.83763,                0.52634,                0.91891,              0.0080447,              0.0080447,              0.0080447
                    160,                0.70362,                 0.4349,                0.85522,                0.91832,                0.82207,                0.88687,                0.62155,                 0.8384,                0.52378,                0.91807,              0.0080324,              0.0080324,              0.0080324
                    161,                0.70256,                0.43246,                0.85813,                0.89142,                0.82249,                0.88453,                0.61525,                0.83013,                0.50517,                0.92033,                0.00802,                0.00802,                0.00802
                    162,                0.70862,                0.44211,                 0.8574,                0.91839,                 0.8045,                0.88621,                0.61062,                0.83801,                0.52548,                0.92611,              0.0080076,              0.0080076,              0.0080076
                    163,                 0.6991,                0.43348,                0.85465,                0.93631,                0.78284,                 0.8744,                0.62849,                0.82382,                 0.5232,                0.91949,              0.0079953,              0.0079953,              0.0079953
                    164,                 0.6993,                0.43675,                0.85462,                0.93535,                0.80899,                0.87363,                0.60331,                0.83609,                0.51432,                0.91879,              0.0079829,              0.0079829,              0.0079829
                    165,                0.70324,                0.43303,                0.85161,                0.85411,                0.84148,                0.85949,                0.60236,                0.84493,                0.53874,                 0.9243,              0.0079705,              0.0079705,              0.0079705
                    166,                0.70036,                0.42975,                  0.851,                0.88664,                0.84369,                0.87577,                 0.6203,                0.84363,                0.52598,                0.92955,              0.0079581,              0.0079581,              0.0079581
                    167,                0.70289,                0.43575,                0.85787,                0.92252,                0.82451,                 0.8832,                0.61806,                0.83937,                0.51989,                 0.9282,              0.0079457,              0.0079457,              0.0079457
                    168,                 0.6999,                0.43166,                0.85494,                0.91317,                0.80894,                0.87577,                0.60633,                0.84398,                0.51599,                0.92542,              0.0079334,              0.0079334,              0.0079334
                    169,                0.70981,                0.43303,                0.85414,                0.87998,                0.83632,                0.86372,                0.60219,                0.84497,                0.51842,                0.92154,               0.007921,               0.007921,               0.007921
                    170,                0.69948,                0.42927,                0.85583,                0.91205,                0.83908,                0.87447,                0.60812,                 0.8476,                0.52045,                0.92586,              0.0079086,              0.0079086,              0.0079086
                    171,                0.69247,                0.42901,                0.85186,                  0.889,                0.83238,                0.86909,                0.61439,                0.83711,                0.52363,                0.92582,              0.0078963,              0.0078963,              0.0078963
                    172,                0.68432,                  0.427,                0.84994,                0.90864,                0.83021,                 0.8734,                0.61062,                0.84302,                0.53277,                0.92811,              0.0078839,              0.0078839,              0.0078839
                    173,                0.70343,                0.43285,                 0.8539,                0.88932,                0.85258,                0.86446,                0.59731,                0.85076,                0.53797,                0.93263,              0.0078715,              0.0078715,              0.0078715
                    174,                0.68563,                0.42085,                0.85205,                0.88415,                0.84759,                0.87232,                0.61586,                0.83963,                 0.5152,                0.92604,              0.0078591,              0.0078591,              0.0078591
                    175,                0.67891,                0.41914,                0.85021,                0.90775,                0.82367,                0.86429,                0.61596,                0.83196,                0.51513,                0.92246,              0.0078467,              0.0078467,              0.0078467
                    176,                0.69429,                0.42558,                0.85418,                0.90943,                0.83971,                0.87652,                0.61888,                0.83217,                0.50579,                 0.9295,              0.0078344,              0.0078344,              0.0078344
                    177,                0.68322,                0.42055,                0.84931,                0.90601,                0.82961,                0.88089,                0.62608,                0.82515,                0.50439,                0.92375,               0.007822,               0.007822,               0.007822
                    178,                0.67448,                0.41715,                0.84928,                0.88194,                0.84101,                0.86817,                0.62618,                0.83157,                0.51538,                0.92153,              0.0078096,              0.0078096,              0.0078096
                    179,                0.68028,                0.42101,                0.85286,                0.87173,                0.85495,                0.87613,                0.62994,                0.82499,                0.50238,                0.91636,              0.0077973,              0.0077973,              0.0077973
                    180,                0.68052,                0.42036,                0.85146,                0.91839,                0.83348,                 0.8805,                0.63389,                0.80681,                0.49707,                0.91561,              0.0077849,              0.0077849,              0.0077849
                    181,                0.67407,                 0.4172,                0.85486,                0.91154,                0.81497,                0.87281,                0.62404,                 0.8154,                0.49907,                0.91771,              0.0077725,              0.0077725,              0.0077725
                    182,                0.68532,                0.42328,                0.85249,                0.90424,                0.83082,                0.87057,                0.62445,                0.81201,                0.51396,                0.91588,              0.0077601,              0.0077601,              0.0077601
                    183,                0.66689,                0.41235,                0.85095,                0.90988,                0.80556,                0.86225,                0.61693,                0.82265,                0.51357,                 0.9189,              0.0077478,              0.0077478,              0.0077478
                    184,                0.68069,                0.41684,                0.84807,                0.89745,                  0.835,                0.87836,                0.63051,                0.80634,                0.50334,                0.91418,              0.0077354,              0.0077354,              0.0077354
                    185,                0.69151,                0.42392,                 0.8513,                0.90282,                0.85478,                0.88067,                0.63283,                0.81329,                0.49416,                0.91318,               0.007723,               0.007723,               0.007723
                    186,                0.68072,                0.41647,                 0.8488,                0.91663,                0.81116,                0.87923,                0.61373,                0.81392,                0.49829,                0.91751,              0.0077106,              0.0077106,              0.0077106
                    187,                0.67902,                0.41647,                0.85135,                0.92993,                0.81013,                0.88205,                0.60787,                0.82915,                0.50592,                0.92202,              0.0076983,              0.0076983,              0.0076983
                    188,                0.67361,                0.41709,                0.84828,                0.88305,                0.83684,                0.87104,                0.60568,                0.83021,                0.51399,                0.92042,              0.0076859,              0.0076859,              0.0076859
                    189,                 0.6651,                0.41135,                0.84971,                 0.9138,                0.83718,                0.88298,                 0.6252,                 0.8178,                0.51058,                0.92223,              0.0076735,              0.0076735,              0.0076735
                    190,                0.67232,                0.41431,                0.84866,                0.91809,                0.84988,                0.87316,                0.62101,                0.81825,                0.50862,                0.92201,              0.0076611,              0.0076611,              0.0076611
                    191,                0.66227,                0.40925,                0.84932,                0.92719,                0.83497,                0.88161,                0.63547,                0.81056,                0.51699,                 0.9169,              0.0076488,              0.0076488,              0.0076488
                    192,                 0.6704,                0.41266,                0.84749,                0.92439,                 0.8248,                 0.8805,                0.63707,                0.81336,                0.50164,                0.91879,              0.0076364,              0.0076364,              0.0076364
                    193,                0.67234,                0.41035,                 0.8482,                0.89781,                0.85457,                0.88265,                0.63294,                0.81148,                0.49762,                0.91504,               0.007624,               0.007624,               0.007624
                    194,                0.66477,                  0.416,                 0.8464,                0.90505,                0.84112,                0.88685,                0.62645,                0.81368,                0.49455,                0.91921,              0.0076116,              0.0076116,              0.0076116
                    195,                0.67392,                0.41826,                0.84731,                 0.9217,                0.81922,                0.88316,                0.62513,                 0.8252,                0.50097,                0.92229,              0.0075993,              0.0075993,              0.0075993
                    196,                0.66962,                0.41334,                0.84778,                0.91758,                0.84974,                0.89822,                 0.6386,                0.80956,                0.49139,                0.91973,              0.0075869,              0.0075869,              0.0075869
                    197,                0.66553,                0.41541,                0.84892,                0.92321,                0.84084,                0.88754,                0.63877,                0.80631,                0.49323,                 0.9156,              0.0075745,              0.0075745,              0.0075745
                    198,                 0.6705,                0.41426,                  0.848,                0.91751,                0.83154,                0.88586,                0.63599,                0.81006,                0.49669,                0.91159,              0.0075621,              0.0075621,              0.0075621
                    199,                0.66869,                0.41277,                0.85214,                0.88692,                0.84217,                0.88048,                0.63584,                0.80046,                0.50055,                 0.9109,              0.0075498,              0.0075498,              0.0075498
                    200,                0.65846,                0.40617,                0.84578,                0.88394,                0.85758,                0.88922,                0.63077,                0.80904,                0.50004,                0.91631,              0.0075374,              0.0075374,              0.0075374
                    201,                0.66404,                0.40787,                0.84536,                0.87713,                0.82229,                0.87289,                0.61462,                0.81031,                 0.5155,                0.91824,               0.007525,               0.007525,               0.007525
                    202,                 0.6654,                0.40999,                0.84597,                0.88315,                0.82934,                0.87469,                0.61741,                0.81441,                0.50499,                0.92016,              0.0075126,              0.0075126,              0.0075126
                    203,                0.65757,                0.40674,                0.84361,                 0.9273,                0.81775,                0.87974,                0.63381,                0.81247,                0.49249,                0.92072,              0.0075003,              0.0075003,              0.0075003
                    204,                0.66137,                0.41029,                0.84911,                0.91469,                0.84922,                0.88373,                0.63611,                0.79778,                0.49629,                0.91378,              0.0074879,              0.0074879,              0.0074879
                    205,                0.65998,                0.40576,                0.84592,                 0.8769,                0.85562,                0.87172,                0.62432,                 0.8024,                0.50527,                0.91336,              0.0074755,              0.0074755,              0.0074755
                    206,                0.65772,                0.40605,                0.84397,                0.88343,                0.84347,                0.88016,                0.62504,                0.80046,                0.49448,                0.91699,              0.0074631,              0.0074631,              0.0074631
                    207,                0.65961,                0.40447,                0.84336,                0.90585,                0.84003,                0.87931,                0.61921,                0.81741,                0.50726,                0.91771,              0.0074507,              0.0074507,              0.0074507
                    208,                0.66227,                0.41055,                0.84715,                0.91791,                0.81307,                 0.8745,                0.62769,                0.79607,                0.50845,                0.91473,              0.0074384,              0.0074384,              0.0074384
                    209,                0.65249,                0.40859,                0.84442,                0.94082,                0.82036,                0.88321,                0.62634,                0.81048,                0.49649,                0.92189,               0.007426,               0.007426,               0.007426
                    210,                0.66506,                0.41382,                0.84622,                0.91247,                0.82842,                0.88127,                0.62359,                0.81117,                0.50509,                0.92028,              0.0074136,              0.0074136,              0.0074136
                    211,                0.66349,                 0.4071,                0.84327,                0.92428,                0.82652,                0.88181,                0.62919,                0.81076,                0.50328,                0.91832,              0.0074013,              0.0074013,              0.0074013
                    212,                0.64886,                0.39843,                 0.8429,                 0.9053,                0.84712,                0.89265,                0.63554,                0.80055,                0.49636,                0.92028,              0.0073889,              0.0073889,              0.0073889
                    213,                0.64852,                0.40219,                0.84656,                0.91351,                0.81978,                0.87651,                0.62805,                0.81405,                0.51708,                0.91649,              0.0073765,              0.0073765,              0.0073765
                    214,                0.63866,                 0.3977,                 0.8425,                0.91837,                0.82165,                0.88322,                0.62018,                0.80714,                0.49537,                0.91811,              0.0073641,              0.0073641,              0.0073641
                    215,                0.65425,                0.40388,                0.84376,                0.93719,                0.81202,                 0.8894,                0.63614,                0.79958,                  0.497,                0.91873,              0.0073517,              0.0073517,              0.0073517
                    216,                0.64215,                0.40431,                0.84304,                0.91657,                0.83952,                0.88318,                0.62418,                0.81085,                0.48989,                0.91958,              0.0073394,              0.0073394,              0.0073394
                    217,                0.64687,                0.40343,                0.84262,                0.91975,                0.82572,                0.87899,                0.63796,                0.79401,                0.48907,                0.91375,               0.007327,               0.007327,               0.007327
                    218,                0.65183,                0.39949,                0.84337,                  0.892,                 0.8363,                0.88535,                0.64668,                0.78596,                0.48407,                0.91274,              0.0073146,              0.0073146,              0.0073146
                    219,                0.64511,                0.40088,                 0.8409,                0.90937,                0.85032,                0.88611,                 0.6387,                0.79297,                0.48779,                0.91528,              0.0073023,              0.0073023,              0.0073023
                    220,                 0.6522,                0.40004,                  0.843,                0.90861,                0.84692,                0.88419,                0.63523,                0.77738,                0.50207,                0.91289,              0.0072899,              0.0072899,              0.0072899
                    221,                0.64888,                 0.4042,                0.84547,                0.85004,                0.84921,                0.86762,                0.62886,                0.77475,                0.51261,                0.90729,              0.0072775,              0.0072775,              0.0072775
                    222,                0.64953,                0.40318,                0.84545,                0.89933,                0.83379,                0.87821,                0.64702,                0.77982,                0.48391,                0.90774,              0.0072651,              0.0072651,              0.0072651
                    223,                0.63924,                 0.4018,                0.84494,                0.88896,                0.84693,                0.88749,                0.64434,                0.79446,                0.49583,                0.90858,              0.0072527,              0.0072527,              0.0072527
                    224,                0.64363,                0.40055,                0.84167,                0.92738,                0.82171,                0.88962,                0.63573,                0.78912,                0.49044,                0.91275,              0.0072404,              0.0072404,              0.0072404
                    225,                0.65164,                0.40383,                0.84351,                0.90478,                0.85089,                0.89179,                 0.6367,                0.78495,                0.48212,                0.91522,               0.007228,               0.007228,               0.007228
                    226,                0.64417,                0.40043,                0.84055,                0.90577,                0.84007,                0.88466,                0.64143,                0.79657,                0.48664,                0.91325,              0.0072156,              0.0072156,              0.0072156
                    227,                0.64256,                 0.3943,                0.83882,                0.91198,                0.83218,                0.88655,                0.64229,                0.78894,                0.47577,                0.91246,              0.0072033,              0.0072033,              0.0072033
                    228,                0.64205,                0.39661,                0.84013,                0.91115,                0.83587,                0.89268,                0.65199,                0.78405,                0.47977,                0.91004,              0.0071909,              0.0071909,              0.0071909
                    229,                0.63561,                 0.3977,                0.84403,                 0.8766,                 0.8381,                0.87865,                 0.6361,                0.78799,                0.48281,                0.91274,              0.0071785,              0.0071785,              0.0071785
                    230,                0.63559,                0.39619,                 0.8418,                0.91042,                0.83002,                0.88117,                 0.6274,                 0.7993,                0.48631,                 0.9139,              0.0071661,              0.0071661,              0.0071661
                    231,                0.65148,                0.39919,                0.84316,                0.87807,                 0.8712,                0.88425,                 0.6376,                0.78496,                0.49726,                0.90997,              0.0071538,              0.0071538,              0.0071538
                    232,                0.62978,                0.39506,                0.84384,                0.89294,                0.84652,                0.89069,                 0.6485,                0.78448,                0.48282,                0.91248,              0.0071414,              0.0071414,              0.0071414
                    233,                0.64216,                0.39682,                0.84446,                0.90229,                0.84037,                0.89505,                0.65031,                0.77936,                0.48111,                0.91273,               0.007129,               0.007129,               0.007129
                    234,                0.63949,                0.39724,                0.84262,                0.86338,                0.85349,                0.88523,                0.64359,                0.77663,                0.49972,                0.90764,              0.0071166,              0.0071166,              0.0071166
                    235,                0.64746,                0.39957,                0.84604,                0.85693,                0.85063,                0.88738,                0.64583,                0.77235,                0.49433,                 0.9061,              0.0071042,              0.0071042,              0.0071042
                    236,                  0.645,                0.39959,                0.84572,                0.85887,                 0.8424,                0.88251,                0.64378,                0.77312,                0.49645,                0.90822,              0.0070919,              0.0070919,              0.0070919
                    237,                0.62961,                0.39285,                0.84252,                0.87296,                0.86983,                0.89824,                0.65935,                0.77078,                0.48244,                0.90505,              0.0070795,              0.0070795,              0.0070795
                    238,                0.63782,                0.39624,                0.84195,                0.89439,                0.84974,                0.87954,                0.64481,                0.76693,                0.47922,                0.90769,              0.0070671,              0.0070671,              0.0070671
                    239,                0.61619,                0.38555,                0.83445,                0.91697,                0.86739,                0.89645,                0.65045,                0.77985,                0.47676,                0.90982,              0.0070547,              0.0070547,              0.0070547
                    240,                0.64196,                0.39816,                 0.8398,                0.88245,                0.83929,                0.87688,                0.64257,                 0.7793,                0.51117,                0.91091,              0.0070424,              0.0070424,              0.0070424
                    241,                0.63511,                0.39307,                0.84167,                0.89926,                0.84033,                0.87653,                0.64768,                0.78583,                 0.5003,                0.91303,                0.00703,                0.00703,                0.00703
                    242,                0.62309,                0.38756,                0.83797,                0.91423,                0.82613,                0.89804,                0.65391,                0.78184,                 0.4935,                0.91226,              0.0070176,              0.0070176,              0.0070176
                    243,                0.62706,                0.39192,                0.83956,                0.92598,                0.83695,                0.89282,                0.65196,                0.78144,                0.49439,                0.91494,              0.0070053,              0.0070053,              0.0070053
                    244,                0.62385,                0.39133,                0.83697,                0.90955,                0.85072,                 0.8936,                0.64935,                 0.7771,                0.49336,                0.91151,              0.0069929,              0.0069929,              0.0069929
                    245,                0.63317,                0.39249,                0.84087,                0.89762,                0.85727,                0.88844,                0.64785,                0.77882,                0.48754,                0.91196,              0.0069805,              0.0069805,              0.0069805
                    246,                 0.6208,                0.38421,                0.83882,                0.88128,                0.85098,                0.89079,                0.65778,                0.77651,                0.48142,                0.91063,              0.0069681,              0.0069681,              0.0069681
                    247,                 0.6321,                0.39198,                0.83908,                0.87822,                0.85359,                0.88632,                0.64926,                0.79327,                0.49137,                0.91789,              0.0069558,              0.0069558,              0.0069558
                    248,                0.62929,                0.39121,                0.83852,                0.92529,                0.83566,                0.88569,                0.65579,                0.78425,                0.48573,                0.91635,              0.0069434,              0.0069434,              0.0069434
                    249,                0.62017,                0.38586,                0.83529,                0.92246,                 0.8302,                0.88998,                0.64901,                 0.7723,                0.47265,                0.91084,               0.006931,               0.006931,               0.006931
                    250,                0.62293,                 0.3897,                0.83649,                0.91317,                0.83336,                0.89352,                0.65358,                 0.7822,                0.48367,                0.91372,              0.0069186,              0.0069186,              0.0069186
                    251,                 0.6245,                0.38921,                0.83972,                0.90322,                0.84052,                0.89305,                 0.6492,                0.77119,                0.47695,                0.90891,              0.0069063,              0.0069063,              0.0069063
                    252,                0.61609,                 0.3827,                0.84051,                0.91088,                0.84827,                0.89562,                0.65375,                0.77144,                0.46936,                0.90896,              0.0068939,              0.0068939,              0.0068939
                    253,                0.61229,                 0.3841,                0.83844,                0.93469,                0.81804,                0.88854,                0.65579,                0.77457,                0.48373,                0.90592,              0.0068815,              0.0068815,              0.0068815
                    254,                0.61907,                0.39047,                0.83676,                 0.8971,                0.83928,                0.88235,                 0.6375,                  0.784,                0.49575,                0.90978,              0.0068691,              0.0068691,              0.0068691
                    255,                0.62938,                0.38976,                0.83781,                0.91113,                0.82017,                0.89345,                0.63934,                0.77541,                 0.4873,                 0.9106,              0.0068568,              0.0068568,              0.0068568
                    256,                0.61418,                0.38347,                0.83792,                0.87671,                 0.8566,                0.88709,                0.65236,                0.76139,                0.47426,                0.90823,              0.0068444,              0.0068444,              0.0068444
                    257,                0.63099,                0.38972,                0.83751,                0.88825,                0.85866,                0.89023,                0.65195,                0.76827,                0.47175,                0.90817,               0.006832,               0.006832,               0.006832
                    258,                0.62846,                0.38748,                0.83838,                0.90931,                0.84083,                0.88676,                0.66079,                0.75687,                  0.478,                0.90897,              0.0068196,              0.0068196,              0.0068196
                    259,                0.61568,                0.38407,                0.83905,                0.91021,                0.83607,                0.88449,                0.65695,                0.76466,                0.48028,                0.90581,              0.0068073,              0.0068073,              0.0068073
                    260,                0.61699,                0.38309,                0.83659,                0.91299,                0.83905,                 0.8825,                0.65335,                0.77181,                0.47954,                 0.9123,              0.0067949,              0.0067949,              0.0067949
                    261,                0.61094,                0.38274,                0.83462,                0.90587,                  0.832,                0.88093,                0.65697,                0.76787,                0.47325,                0.91056,              0.0067825,              0.0067825,              0.0067825
                    262,                0.60622,                0.37799,                0.83891,                 0.8854,                0.84312,                0.87571,                 0.6433,                0.77168,                 0.4888,                0.90992,              0.0067701,              0.0067701,              0.0067701
                    263,                0.61698,                0.38572,                0.83596,                0.91931,                 0.8191,                0.88074,                0.64053,                0.77592,                0.49317,                0.90814,              0.0067577,              0.0067577,              0.0067577
                    264,                0.60698,                0.38531,                0.83803,                0.91609,                0.83543,                0.88106,                0.64399,                0.75888,                0.49122,                0.90611,              0.0067454,              0.0067454,              0.0067454
                    265,                0.60382,                0.37925,                0.83848,                0.93018,                0.83833,                0.87975,                0.64534,                0.76168,                0.48674,                0.90804,               0.006733,               0.006733,               0.006733
                    266,                0.61042,                0.37949,                0.83574,                0.89616,                0.83488,                0.88437,                0.65059,                 0.7749,                0.48878,                0.90731,              0.0067206,              0.0067206,              0.0067206
                    267,                0.60718,                0.38014,                0.83488,                0.90133,                 0.8251,                0.88799,                0.65419,                0.76564,                0.49122,                0.90478,              0.0067082,              0.0067082,              0.0067082
                    268,                0.61677,                0.38185,                0.83792,                0.90713,                0.82431,                0.88257,                0.64585,                0.76309,                0.49325,                0.90654,              0.0066959,              0.0066959,              0.0066959
                    269,                0.60492,                0.37901,                0.83232,                0.91775,                0.85063,                0.88919,                0.64231,                0.76233,                0.46073,                0.90786,              0.0066835,              0.0066835,              0.0066835
                    270,                0.60995,                0.38312,                0.83563,                0.86233,                0.85113,                0.87905,                0.64021,                0.76778,                0.46909,                 0.9089,              0.0066711,              0.0066711,              0.0066711
                    271,                0.60489,                0.37945,                 0.8331,                0.89375,                0.83339,                0.88081,                0.64337,                0.75317,                 0.4745,                0.90282,              0.0066587,              0.0066587,              0.0066587
                    272,                0.60721,                0.37804,                0.83379,                0.90098,                0.84061,                0.88545,                0.65951,                0.75553,                0.47017,                0.90765,              0.0066464,              0.0066464,              0.0066464
                    273,                0.62937,                0.38989,                 0.8409,                0.88212,                0.85151,                0.88392,                0.65038,                0.76058,                0.47063,                0.90657,               0.006634,               0.006634,               0.006634
                    274,                0.61552,                0.37964,                0.83408,                0.90516,                0.84105,                0.89334,                0.65735,                 0.7635,                0.46923,                0.90773,              0.0066216,              0.0066216,              0.0066216
                    275,                0.61493,                0.38129,                0.83626,                0.91443,                0.84104,                0.89051,                0.65073,                0.75887,                0.47879,                0.90473,              0.0066092,              0.0066092,              0.0066092
                    276,                0.60435,                0.37909,                0.83645,                0.91668,                0.85427,                0.88461,                0.65139,                0.75952,                0.48785,                0.90488,              0.0065969,              0.0065969,              0.0065969
                    277,                0.60832,                0.38043,                0.83942,                 0.8964,                0.85664,                0.87944,                0.64031,                0.77395,                0.48861,                0.91356,              0.0065845,              0.0065845,              0.0065845
                    278,                0.61872,                  0.387,                0.83305,                0.92196,                0.83862,                0.88464,                 0.6478,                0.76227,                0.47674,                0.91273,              0.0065721,              0.0065721,              0.0065721
                    279,                0.60659,                0.37945,                0.83627,                0.94507,                0.80666,                0.89042,                0.65887,                0.75773,                0.46545,                  0.906,              0.0065598,              0.0065598,              0.0065598
                    280,                0.60917,                0.37925,                0.83762,                0.94604,                0.80691,                0.88878,                0.64638,                0.76623,                0.47409,                0.90868,              0.0065474,              0.0065474,              0.0065474
                    281,                0.60969,                0.38127,                0.83591,                0.89712,                0.84089,                 0.8796,                0.65075,                0.75897,                0.47348,                0.90673,               0.006535,               0.006535,               0.006535
                    282,                 0.6001,                0.37987,                0.83563,                0.88043,                0.87498,                 0.8862,                0.66086,                0.75059,                0.47244,                0.90668,              0.0065226,              0.0065226,              0.0065226
                    283,                0.60474,                0.37687,                0.83684,                0.90888,                0.85388,                0.88239,                0.65571,                0.75491,                0.48252,                0.90882,              0.0065102,              0.0065102,              0.0065102
                    284,                0.59498,                0.37686,                0.83466,                0.91039,                0.84227,                0.88223,                0.65694,                0.75432,                0.48731,                0.90212,              0.0064979,              0.0064979,              0.0064979
                    285,                0.61084,                0.38049,                0.83638,                0.91414,                0.83525,                0.88181,                0.65317,                0.74893,                0.47892,                0.89836,              0.0064855,              0.0064855,              0.0064855
                    286,                0.60398,                0.37669,                0.83411,                0.90065,                 0.8443,                0.89169,                0.65998,                0.75205,                0.46848,                0.90151,              0.0064731,              0.0064731,              0.0064731
                    287,                0.60108,                0.37309,                0.83559,                 0.8739,                0.84925,                0.88852,                0.65683,                0.75975,                0.46684,                0.90744,              0.0064608,              0.0064608,              0.0064608
                    288,                 0.5952,                0.37461,                0.83403,                0.90263,                0.85613,                0.89217,                0.66595,                0.75898,                 0.4711,                0.90882,              0.0064484,              0.0064484,              0.0064484
                    289,                0.60211,                0.37522,                0.83239,                 0.9292,                0.82501,                0.88063,                 0.6636,                0.75085,                0.48202,                0.90471,               0.006436,               0.006436,               0.006436
                    290,                0.60036,                0.37813,                0.83454,                0.92518,                 0.8175,                0.88611,                0.65874,                0.74648,                0.48059,                0.89939,              0.0064236,              0.0064236,              0.0064236
                    291,                0.60031,                 0.3732,                0.83416,                0.88167,                0.85015,                0.88323,                0.64659,                 0.7518,                0.47422,                0.89745,              0.0064112,              0.0064112,              0.0064112
                    292,                0.58719,                 0.3717,                0.83023,                0.89427,                0.85066,                0.88561,                0.65449,                0.75221,                0.46257,                0.90218,              0.0063989,              0.0063989,              0.0063989
                    293,                0.59782,                0.37362,                0.83114,                0.88355,                0.83842,                0.88472,                0.64466,                0.76065,                  0.476,                0.90732,              0.0063865,              0.0063865,              0.0063865
                    294,                0.59041,                0.37164,                0.83286,                0.90739,                0.84509,                0.89396,                 0.6634,                0.74503,                0.46806,                0.90777,              0.0063741,              0.0063741,              0.0063741
                    295,                0.58605,                 0.3673,                0.83021,                 0.8919,                0.84787,                0.88797,                0.65241,                0.73701,                0.46811,                0.89991,              0.0063618,              0.0063618,              0.0063618
                    296,                  0.595,                0.37069,                 0.8312,                0.90254,                 0.8298,                0.88416,                0.63954,                 0.7482,                0.45769,                0.90519,              0.0063494,              0.0063494,              0.0063494
                    297,                0.59711,                0.37208,                0.83096,                0.89839,                0.83067,                0.88191,                0.64998,                0.75066,                0.46898,                0.90736,               0.006337,               0.006337,               0.006337
                    298,                0.58956,                0.37207,                0.83269,                0.91371,                0.82547,                0.89208,                0.65994,                0.73906,                0.45901,                0.90058,              0.0063246,              0.0063246,              0.0063246
                    299,                0.58685,                0.37092,                0.83209,                0.92031,                0.82626,                0.89174,                 0.6652,                0.73824,                0.45578,                0.89969,              0.0063122,              0.0063122,              0.0063122
                    300,                0.60539,                0.37741,                0.83051,                0.87171,                0.84167,                0.89566,                0.66331,                0.73535,                0.46217,                0.90137,              0.0062999,              0.0062999,              0.0062999
                    301,                0.58686,                0.36766,                0.83002,                0.88032,                0.83378,                0.88527,                0.66429,                0.73593,                0.46979,                0.90171,              0.0062875,              0.0062875,              0.0062875
                    302,                0.58313,                 0.3663,                 0.8288,                0.91421,                0.81007,                0.87961,                 0.6587,                0.74078,                0.46894,                0.90493,              0.0062751,              0.0062751,              0.0062751
                    303,                0.59533,                 0.3735,                0.83367,                0.88881,                 0.8473,                0.88069,                 0.6636,                0.73995,                0.46276,                0.90311,              0.0062628,              0.0062628,              0.0062628
                    304,                0.58863,                0.37151,                0.83449,                0.91317,                0.84041,                0.88221,                0.65643,                0.74311,                  0.463,                0.90213,              0.0062504,              0.0062504,              0.0062504
                    305,                0.59042,                0.36521,                0.83073,                0.93591,                0.83025,                0.88494,                0.65437,                0.74745,                0.45778,                0.90279,               0.006238,               0.006238,               0.006238
                    306,                0.59004,                0.36608,                0.83148,                0.91981,                0.83017,                 0.8847,                0.66152,                0.74583,                0.46108,                0.90513,              0.0062256,              0.0062256,              0.0062256
                    307,                0.58092,                0.37103,                0.82978,                0.90983,                  0.838,                0.88611,                0.66621,                0.73911,                0.45687,                0.90645,              0.0062132,              0.0062132,              0.0062132
                    308,                0.59131,                0.37105,                0.83094,                0.89212,                 0.8423,                0.88821,                0.65826,                0.74369,                0.46214,                0.90935,              0.0062009,              0.0062009,              0.0062009
                    309,                0.59129,                0.37235,                0.83384,                0.88765,                0.83705,                0.88458,                0.65224,                0.75664,                0.46939,                0.90926,              0.0061885,              0.0061885,              0.0061885
                    310,                0.58201,                0.36932,                0.83201,                 0.9069,                0.82444,                0.88733,                0.65893,                0.75691,                  0.461,                0.90616,              0.0061761,              0.0061761,              0.0061761
                    311,                0.58964,                0.36854,                  0.831,                0.87968,                0.85421,                0.88975,                0.67012,                0.74976,                0.45673,                0.90366,              0.0061637,              0.0061637,              0.0061637
                    312,                0.58643,                0.36358,                0.82783,                0.92089,                0.84544,                0.88852,                0.66374,                0.74808,                0.45139,                0.89938,              0.0061514,              0.0061514,              0.0061514
                    313,                 0.5676,                0.36119,                 0.8299,                0.93448,                0.84772,                0.88523,                0.65871,                0.73907,                0.45841,                0.89805,               0.006139,               0.006139,               0.006139
                    314,                0.57306,                0.35965,                0.82989,                0.93721,                0.85589,                0.88734,                0.65797,                0.73323,                0.45859,                 0.8989,              0.0061266,              0.0061266,              0.0061266
                    315,                0.58426,                0.36642,                0.83153,                 0.9177,                 0.8359,                0.87968,                0.65962,                0.73922,                0.46444,                0.90184,              0.0061142,              0.0061142,              0.0061142
                    316,                0.58544,                0.36849,                0.83381,                0.92152,                0.83515,                0.88827,                0.66269,                0.73914,                0.47734,                0.89924,              0.0061019,              0.0061019,              0.0061019
                    317,                0.58534,                0.36289,                0.82918,                0.90357,                0.83717,                 0.8809,                0.65462,                0.73982,                0.47172,                0.89977,              0.0060895,              0.0060895,              0.0060895
                    318,                 0.5783,                0.36355,                0.83107,                0.89493,                 0.8437,                0.87696,                0.65499,                0.73736,                0.46593,                0.90248,              0.0060771,              0.0060771,              0.0060771
                    319,                0.58423,                0.36717,                0.83153,                0.92142,                0.83246,                0.87712,                0.64861,                0.73898,                0.46514,                0.90379,              0.0060647,              0.0060647,              0.0060647
